"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","997.7","1000.2","998.8","2018/06/10 09:35:00","996.2","2018/06/10 16:09:00","27.5","30.7","2018/06/10 12:25:00","25.2","2018/06/10 01:38:00","24.4","83","74","2018/06/10 10:28:00","2.9","60","9.2","50","2018/06/10 15:48:00","0.0","0.0","0.0","--","0.0","--","1.1","8.1","14.64","11.0","-3.8","9","2018/06/10 13:00:00","7.8","28.9","29.7","29.5","29.7","30.0","29.3","28.2"
"11","999.2","1001.7","1002.0","2018/06/11 22:02:00","996.1","2018/06/11 03:26:00","25.6","27.2","2018/06/11 05:31:00","23.5","2018/06/11 23:58:00","22.7","84","75","2018/06/11 15:56:00","3.4","50","12.2","20","2018/06/11 07:03:00","2.5","1.8","1.0","2018/06/11 09:08:00","2.2","2018/06/11 08:50:00","0.3","2.2","6.50","12.0","-2.8","5","2018/06/11 13:00:00","8.7","27.3","28.3","28.4","29.1","29.6","29.2","28.3"
"12","1000.5","1002.9","1002.4","2018/06/12 07:50:00","998.9","2018/06/12 16:43:00","27.5","32.6","2018/06/12 13:21:00","22.4","2018/06/12 02:07:00","19.3","62","44","2018/06/12 13:17:00","3.5","60","11.8","50","2018/06/12 13:00:00","0.0","0.0","0.0","--","0.0","--","8.2","60.2","22.84","12.5","8.4","11","2018/06/12 12:00:00","4.2","27.4","28.0","28.1","28.4","28.9","28.7","28.4"
"13","997.2","999.7","999.8","2018/06/13 05:53:00","994.8","2018/06/13 16:22:00","27.9","32.6","2018/06/13 12:40:00","25.0","2018/06/13 00:01:00","20.4","64","55","2018/06/13 12:38:00","4.5","70","16.5","110","2018/06/13 11:30:00","0.0","0.0","0.0","--","0.0","--","3.5","25.7","18.85","13.0","7.4","12","2018/06/13 13:00:00","9.5","28.1","28.6","28.6","28.9","29.2","28.6","28.2"
"14","995.4","997.8","996.7","2018/06/14 21:46:00","994.1","2018/06/14 15:29:00","26.1","28.7","2018/06/14 10:18:00","24.2","2018/06/14 03:46:00","22.3","79","70","2018/06/14 00:01:00","5.9","60","18.1","60","2018/06/14 13:19:00","1.6","0.9","1.0","2018/06/14 21:39:00","1.6","2018/06/14 21:22:00","1.3","9.5","13.48","16.0","-0.5","8","2018/06/14 14:00:00","9.2","27.6","28.3","28.3","28.8","29.3","28.7","28.2"
"15","998.2","1000.7","1002.3","2018/06/15 23:04:00","995.1","2018/06/15 00:05:00","24.5","25.6","2018/06/15 21:23:00","23.5","2018/06/15 16:26:00","22.5","89","81","2018/06/15 03:09:00","5.4","60","15.9","40","2018/06/15 10:22:00","19.4","10.9","1.5","2018/06/15 09:00:00","4.5","2018/06/15 08:51:00","0.0","0.0","4.47","9.7","-0.2","4","2018/06/15 14:00:00","9.8","25.7","26.8","26.8","27.6","28.2","28.5","28.2"
"16","1002.6","1005.0","1003.6","2018/06/16 10:01:00","1001.5","2018/06/16 00:51:00","25.9","28.8","2018/06/16 10:02:00","23.2","2018/06/16 04:49:00","22.3","80","68","2018/06/16 09:27:00","6.2","50","15.8","50","2018/06/16 15:00:00","0.0","0.0","0.0","--","0.0","--","7.0","51.3","22.22","12.0","-2.7","10","2018/06/16 12:00:00","4.3","25.8","26.7","26.5","27.2","28.0","28.0","28.0"
"17","1002.1","1004.6","1003.3","2018/06/17 07:48:00","1000.5","2018/06/17 14:54:00","26.3","30.3","2018/06/17 12:23:00","24.6","2018/06/17 03:49:00","24.3","89","78","2018/06/17 13:07:00","3.9","50","11.9","30","2018/06/17 13:11:00","28.7","3.5","9.0","2018/06/17 17:08:00","22.2","2018/06/17 16:47:00","3.0","22.0","16.75","9.2","-2.0","13","2018/06/17 13:00:00","8.8","27.0","27.4","27.2","27.6","28.2","28.0","28.0"
"18","1001.6","1004.0","1002.9","2018/06/18 10:06:00","1000.6","2018/06/18 15:09:00","27.3","30.7","2018/06/18 08:53:00","24.9","2018/06/18 02:16:00","25.2","89","74","2018/06/18 14:21:00","1.5","40","6.1","40","2018/06/18 14:26:00","1.8","1.1","1.0","2018/06/18 15:55:00","1.5","2018/06/18 15:46:00","1.6","11.7","13.29","9.0","-3.6","8","2018/06/18 12:00:00","8.0","27.8","28.2","27.9","28.2","28.5","28.0","27.9"
"19","1001.3","1003.8","1003.0","2018/06/19 21:02:00","999.8","2018/06/19 02:14:00","27.5","30.5","2018/06/19 10:54:00","25.5","2018/06/19 03:35:00","23.5","80","70","2018/06/19 12:12:00","7.6","230","21.7","220","2018/06/19 12:09:00","0.0","0.0","0.0","--","0.0","--","2.8","20.5","14.59","17.3","5.8","9","2018/06/19 12:00:00","7.5","27.4","27.9","27.7","28.2","28.6","28.2","27.9"
"20","1002.1","1004.6","1004.5","2018/06/20 23:09:00","1000.3","2018/06/20 17:11:00","28.7","31.2","2018/06/20 15:43:00","26.9","2018/06/20 00:02:00","23.4","73","64","2018/06/20 15:43:00","8.6","220","19.0","220","2018/06/20 13:05:00","0.0","0.0","0.0","--","0.0","--","2.6","19.0","15.44","18.7","-5.9","8","2018/06/20 14:00:00","7.5","27.3","27.6","27.3","27.7","28.2","28.0","27.9"
"21","1003.7","1006.2","1005.2","2018/06/21 23:58:00","1002.4","2018/06/21 14:34:00","27.7","30.3","2018/06/21 14:13:00","24.7","2018/06/21 01:43:00","24.6","83","77","2018/06/21 09:43:00","6.6","250","18.2","260","2018/06/21 00:47:00","0.5","0.7","0.5","2018/06/21 01:37:00","0.5","2018/06/21 00:47:00","2.1","15.4","15.46","16.0","4.6","8","2018/06/21 14:00:00","7.5","27.7","27.9","27.6","28.0","28.3","28.0","27.8"
"22","1005.0","1007.4","1006.2","2018/06/22 22:00:00","1003.2","2018/06/22 16:16:00","27.9","31.1","2018/06/22 09:14:00","25.8","2018/06/22 03:17:00","25.1","85","73","2018/06/22 08:42:00","4.3","250","13.5","240","2018/06/22 13:54:00","0.0","0.0","0.0","--","0.0","--","2.1","15.4","14.17","14.7","4.4","7","2018/06/22 10:00:00","8.0","28.1","28.3","28.1","28.3","28.5","27.9","27.7"
"23","1005.4","1007.8","1006.9","2018/06/23 21:21:00","1004.1","2018/06/23 03:40:00","27.7","30.5","2018/06/23 14:06:00","25.8","2018/06/23 04:43:00","24.7","84","79","2018/06/23 07:41:00","5.1","220","17.0","240","2018/06/23 11:44:00","0.0","0.0","0.0","--","0.0","--","2.4","17.6","16.79","16.0","4.7","9","2018/06/23 14:00:00","6.7","28.3","28.5","28.2","28.3","28.6","28.1","27.8"
"24","1007.1","1009.6","1008.6","2018/06/24 23:20:00","1005.9","2018/06/24 02:45:00","28.0","31.3","2018/06/24 11:28:00","25.8","2018/06/24 04:22:00","25.0","84","80","2018/06/24 10:31:00","3.8","240","12.1","240","2018/06/24 10:21:00","0.0","0.0","0.0","--","0.0","--","3.8","27.8","20.78","10.8","5.3","12","2018/06/24 12:00:00","6.8","28.9","29.0","28.6","28.7","28.8","28.2","27.8"
"25","1008.2","1010.7","1009.4","2018/06/25 21:51:00","1007.0","2018/06/25 15:29:00","28.5","31.0","2018/06/25 11:45:00","26.2","2018/06/25 03:46:00","25.4","84","77","2018/06/25 10:06:00","3.6","220","9.4","260","2018/06/25 10:02:00","0.0","0.0","0.0","--","0.0","--","10.5","76.9","25.02","15.0","8.1","13","2018/06/25 12:00:00","2.8","29.7","29.7","29.2","29.3","29.2","28.3","27.7"
"26","1008.6","1011.1","1009.9","2018/06/26 07:59:00","1007.8","2018/06/26 18:25:00","28.6","31.5","2018/06/26 11:49:00","25.9","2018/06/26 05:11:00","24.8","80","70","2018/06/26 17:02:00","2.4","220","7.9","280","2018/06/26 13:39:00","0.0","0.0","0.0","--","0.0","--","11.0","80.6","25.26","15.0","6.9","12","2018/06/26 12:00:00","2.7","29.9","30.0","29.7","29.6","29.6","28.6","28.0"
"27","1006.9","1009.4","1008.4","2018/06/27 10:18:00","1005.1","2018/06/27 16:12:00","29.0","32.1","2018/06/27 12:56:00","26.0","2018/06/27 05:11:00","23.8","74","62","2018/06/27 15:59:00","3.6","240","9.0","240","2018/06/27 13:16:00","0.0","0.0","0.0","--","0.0","--","12.2","89.4","26.57","15.0","8.5","13","2018/06/27 13:00:00","3.2","30.0","30.2","29.9","29.9","29.9","28.9","28.0"
"28","1003.9","1006.3","1006.2","2018/06/28 00:01:00","1001.9","2018/06/28 19:26:00","28.5","31.3","2018/06/28 13:18:00","25.3","2018/06/28 05:08:00","24.1","77","73","2018/06/28 08:04:00","5.2","220","13.3","240","2018/06/28 10:38:00","0.0","0.0","0.0","--","0.0","--","12.8","93.9","26.58","19.3","9.8","13","2018/06/28 13:00:00","2.3","29.6","30.1","29.8","30.0","30.1","29.0","28.0"
"29","1001.4","1003.8","1002.5","2018/06/29 09:09:00","999.3","2018/06/29 16:32:00","29.3","32.8","2018/06/29 15:13:00","26.6","2018/06/29 22:59:00","24.6","76","60","2018/06/29 15:17:00","5.0","250","13.5","240","2018/06/29 08:57:00","0.1","0.2","0.1","2018/06/29 21:01:00","0.1","2018/06/29 21:01:00","12.0","88.0","27.97","17.3","-8.8","13","2018/06/29 12:00:00","3.5","30.3","30.4","30.1","30.2","30.1","29.1","28.2"
"30","1002.2","1004.7","1004.0","2018/06/30 21:38:00","1000.4","2018/06/30 15:22:00","28.9","32.9","2018/06/30 11:41:00","25.2","2018/06/30 23:55:00","24.7","78","66","2018/06/30 12:53:00","2.7","280","6.6","270","2018/06/30 10:32:00","2.2","1.7","0.5","2018/06/30 22:53:00","2.0","2018/06/30 22:33:00","11.6","85.1","25.90","17.0","-7.9","12","2018/06/30 12:00:00","3.0","30.4","30.7","30.5","30.4","30.4","29.3","28.3"
